epoch,loss,accuracy,best_epoch
1.0,1.6109071969985962,71.078294789635,1.0
2.0,1.9203063249588013,76.274728336584,2.0
3.0,1.6127851009368896,77.38924491501811,3.0
4.0,1.1044737100601196,74.74226804123711,3.0
5.0,1.5366270542144775,80.95569796600725,5.0
6.0,1.7991787195205688,81.81944831429368,6.0
7.0,0.46776083111763,81.59654499860686,6.0
8.0,1.2297567129135132,82.85037614934522,8.0
9.0,1.6727325916290283,82.92003343549736,9.0
10.0,1.5656347274780273,83.58874338255781,10.0
11.0,0.34071120619773865,83.32404569517972,10.0
12.0,1.619763970375061,83.04541655057119,10.0
13.0,0.7442640662193298,82.96182780718863,10.0
14.0,2.2639689445495605,83.14293675118418,10.0
15.0,1.376379370689392,83.33797715241015,10.0
16.0,2.265859365463257,84.18779604346615,16.0
17.0,1.5557968616485596,83.50515463917526,16.0
18.0,0.4178692400455475,84.32711061577041,18.0
19.0,1.3365309238433838,83.86737252716634,18.0
20.0,0.629609227180481,84.38283644469212,20.0
21.0,1.3128310441970825,84.49428810253552,21.0
22.0,1.0943361520767212,84.82864307606576,22.0
23.0,1.1273185014724731,85.06547784898301,23.0
24.0,0.47424328327178955,84.70325996099191,23.0
25.0,0.6980528235435486,84.99582056283087,23.0
26.0,1.9707447290420532,84.57787684591808,23.0
27.0,1.080735683441162,84.57787684591808,23.0
28.0,0.769562304019928,84.91223181944831,23.0
29.0,0.4425143301486969,84.85650599052661,23.0
30.0,0.9300267100334167,85.3301755363611,30.0
31.0,1.4976307153701782,84.78684870437448,30.0
32.0,1.6489194631576538,85.20479242128727,30.0
33.0,1.0817350149154663,85.44162719420451,33.0
34.0,1.1472431421279907,85.49735302312622,34.0
35.0,0.5199568867683411,85.70632488158262,35.0
36.0,0.4611024856567383,86.08247422680412,36.0
37.0,1.037091851234436,85.8038450821956,36.0
38.0,0.37880292534828186,85.66453050989134,36.0
39.0,0.8252550959587097,86.16606297018669,39.0
40.0,0.4602639973163605,86.29144608526052,40.0
41.0,0.37168461084365845,85.70632488158262,40.0
42.0,0.5580013394355774,86.16606297018669,40.0
43.0,1.20687735080719,86.16606297018669,40.0
44.0,0.9320921301841736,85.99888548342156,40.0
45.0,0.9307551980018616,86.13820005572583,40.0
46.0,1.0866564512252808,86.3332404569518,46.0
47.0,0.30594125390052795,86.11033714126498,46.0
48.0,1.3794530630111694,86.27751462803009,46.0
49.0,1.0303866863250732,85.7481192532739,46.0
50.0,0.6899063587188721,85.41376427974366,46.0
51.0,0.7974260449409485,86.40289774310394,51.0
52.0,1.77312171459198,85.83170799665645,51.0
53.0,0.853214681148529,86.5422123154082,53.0
54.0,0.7605673670768738,86.09640568403455,53.0
55.0,0.7627098560333252,85.84563945388688,53.0
56.0,0.5914238691329956,85.95709111173029,53.0
57.0,0.9233996272087097,85.88743382557816,53.0
58.0,0.3816969096660614,85.88743382557816,53.0
59.0,0.4006304442882538,86.16606297018669,53.0
60.0,0.6886720657348633,86.16606297018669,53.0
61.0,0.5142419934272766,85.99888548342156,53.0
62.0,0.3407658636569977,86.08247422680412,53.0
63.0,0.44659295678138733,85.76205071050431,53.0
64.0,0.8719695210456848,86.13820005572583,53.0
65.0,0.3612145483493805,86.0685427695737,53.0
66.0,0.34831830859184265,85.8595709111173,53.0
67.0,0.6591160893440247,85.23265533574812,53.0
68.0,0.4407166540622711,85.91529674003901,53.0
69.0,0.5324962735176086,86.26358317079966,53.0
70.0,0.5008363723754883,86.24965171356924,53.0
71.0,1.1406546831130981,85.98495402619113,53.0
72.0,0.8479701280593872,85.42769573697409,53.0
73.0,0.3433631360530853,85.69239342435219,53.0
74.0,0.49736765027046204,85.3859013652828,53.0
75.0,0.6679757237434387,84.87043744775704,53.0
76.0,0.7602835893630981,85.87350236834773,53.0
77.0,0.4162038266658783,85.97102256896072,53.0
78.0,0.31928232312202454,86.17999442741711,53.0
79.0,1.031603455543518,85.83170799665645,53.0
80.0,0.5100896954536438,85.37196990805238,53.0
81.0,0.5532340407371521,85.69239342435219,53.0
82.0,0.21490055322647095,85.7481192532739,53.0
83.0,0.2078934758901596,85.20479242128727,53.0
84.0,0.6155522465705872,85.58094176650877,53.0
85.0,0.24225659668445587,85.35803845082195,53.0
86.0,0.8183746337890625,84.84257453329619,53.0
87.0,0.13660219311714172,85.07940930621344,53.0
88.0,0.6638838648796082,84.94009473390916,53.0
89.0,0.35603585839271545,85.30231262190026,53.0
90.0,0.3004482090473175,84.89830036221788,53.0
91.0,0.5027186274528503,85.1212036779047,53.0
92.0,0.36395373940467834,84.96795764837002,53.0
93.0,0.31195831298828125,85.42769573697409,53.0
94.0,0.6174229383468628,85.30231262190026,53.0
95.0,0.4078902304172516,85.17692950682641,53.0
96.0,0.16545435786247253,84.82864307606576,53.0
97.0,0.9203773140907288,85.44162719420451,53.0
98.0,0.45914554595947266,84.50821955976595,53.0
99.0,0.5886076092720032,84.91223181944831,53.0
100.0,0.4661402106285095,85.16299804959598,53.0
101.0,0.6003474593162537,84.52215101699638,53.0
102.0,0.1746881604194641,84.64753413207022,53.0
103.0,0.3681623637676239,84.68932850376149,53.0
104.0,1.02772057056427,84.75898578991362,53.0
105.0,0.5488268733024597,84.82864307606576,53.0
106.0,0.7628496885299683,84.56394538868766,53.0
107.0,0.7622227072715759,85.02368347729173,53.0
108.0,0.5333347320556641,84.4246308163834,53.0
109.0,0.21495641767978668,84.8007801616049,53.0
110.0,0.2233106791973114,84.59180830314851,53.0
111.0,0.31764402985572815,84.70325996099191,53.0
112.0,1.41682767868042,84.34104207300084,53.0
113.0,1.238237977027893,84.2713847868487,53.0
114.0,0.5335044860839844,83.49122318194483,53.0
115.0,0.23105862736701965,84.64753413207022,53.0
116.0,0.11512120813131332,84.71719141822234,53.0
117.0,0.49040868878364563,84.43856227361383,53.0
118.0,0.5972324013710022,84.34104207300084,53.0
119.0,0.19300927221775055,84.18779604346615,53.0
120.0,0.15643160045146942,84.17386458623572,53.0
121.0,0.4047519862651825,84.55001393145723,53.0
122.0,0.6138170957565308,83.35190860964057,53.0
123.0,0.2618314325809479,84.0624129283923,53.0
124.0,0.6152212619781494,84.14600167177487,53.0
125.0,0.29233890771865845,84.45249373084425,53.0
126.0,1.256757140159607,84.28531624407913,53.0
127.0,0.2627216875553131,84.215658957927,53.0
128.0,0.6994086503982544,84.09027584285316,53.0
129.0,0.6676425933837891,83.97882418500976,53.0
130.0,0.21639353036880493,84.31317915853998,53.0
131.0,0.5101900100708008,83.76985232655336,53.0
132.0,0.21957693994045258,83.4772917247144,53.0
133.0,0.1613243967294693,84.24352187238784,53.0
134.0,0.10474438220262527,83.96489272777933,53.0
135.0,0.147477388381958,83.9509612705489,53.0
136.0,0.30698734521865845,83.92309835608805,53.0
137.0,0.21642467379570007,83.9509612705489,53.0
138.0,0.15772639214992523,83.67233212594037,53.0
139.0,0.11394927650690079,83.44942881025355,53.0
140.0,0.6502966284751892,83.76985232655336,53.0
141.0,0.23598016798496246,83.28225132348844,53.0
142.0,0.3282875716686249,83.53301755363611,53.0
143.0,0.4332239329814911,83.67233212594037,53.0
144.0,0.1524096578359604,83.61660629701866,53.0
145.0,0.3654491603374481,83.61660629701866,53.0
146.0,0.17258453369140625,83.365840066871,53.0
147.0,0.29708153009414673,83.43549735302312,53.0
148.0,0.3282001316547394,83.5748119253274,53.0
149.0,0.3960694372653961,83.61660629701866,53.0
150.0,0.22994698584079742,83.14293675118418,53.0
